distance_km,order_value,rider_availability,shop_delivery_enabled,pickup_enabled,digibazaar_delivery_enabled,shop_rating,avg_prep_time_mins,current_pending_orders,shop_delivery_radius_km,delivery_mode
11.75,549.45,High,1,1,0,4.5,20,2,7.5,pickup
3.28,1387.15,Medium,1,1,1,3.8,16,33,6.1,digibazaar_delivery
3.21,292.88,High,1,1,1,4.0,29,2,5.5,shop_delivery
9.67,2696.02,Low,1,1,0,4.7,8,33,6.8,pickup
9.66,1372.85,High,0,0,1,4.7,30,6,0.0,digibazaar_delivery
10.81,2882.1,Low,1,1,0,5.0,29,20,5.5,pickup
5.22,2848.14,Medium,0,0,1,2.9,15,22,0.0,digibazaar_delivery
10.93,222.59,Low,0,1,1,4.7,29,4,0.0,pickup
11.13,141.47,Low,0,0,1,2.8,15,47,0.0,digibazaar_delivery
6.39,526.46,Low,1,0,0,3.7,17,44,6.7,shop_delivery
14.91,1521.65,High,0,0,1,4.0,25,11,0.0,digibazaar_delivery
8.86,1636.5,Medium,1,1,1,4.8,20,29,4.5,digibazaar_delivery
10.28,1792.76,High,0,0,1,4.4,23,24,0.0,digibazaar_delivery
13.79,1618.57,High,0,0,1,2.6,24,29,0.0,digibazaar_delivery
1.43,597.06,High,0,0,1,3.3,19,8,0.0,digibazaar_delivery
4.16,2504.28,Medium,0,0,1,4.3,26,7,0.0,digibazaar_delivery
4.99,402.13,High,0,0,1,3.7,28,34,0.0,digibazaar_delivery
12.33,2124.6,Medium,0,0,1,2.7,29,12,0.0,digibazaar_delivery
10.44,912.29,High,0,0,1,4.4,10,0,0.0,digibazaar_delivery
12.61,1477.78,Low,0,0,1,5.0,8,15,0.0,digibazaar_delivery
12.33,2813.2,Medium,0,0,1,3.8,9,1,0.0,digibazaar_delivery
10.85,2884.33,Medium,1,1,1,4.4,16,2,6.9,digibazaar_delivery
6.73,312.89,High,0,1,0,3.8,13,28,0.0,pickup
8.67,2842.39,Low,1,0,1,2.8,9,32,2.7,digibazaar_delivery
10.83,1706.04,Medium,0,0,1,3.3,18,24,0.0,digibazaar_delivery
9.49,1594.91,High,1,1,1,4.5,30,43,6.0,digibazaar_delivery
0.58,832.8,High,0,1,1,4.0,22,29,0.0,digibazaar_delivery
14.49,1223.71,Medium,1,0,1,4.0,15,8,3.4,digibazaar_delivery
3.05,282.64,Medium,1,1,0,3.6,11,18,7.8,shop_delivery
6.27,1347.37,High,0,1,0,4.3,26,42,0.0,pickup
13.19,1181.63,Low,0,1,1,3.4,30,5,0.0,pickup
7.02,2494.09,Low,0,1,1,3.0,26,9,0.0,pickup
0.95,886.52,Low,1,0,0,4.7,24,22,4.5,shop_delivery
6.88,2306.92,Medium,0,0,1,2.6,13,11,0.0,digibazaar_delivery
3.91,357.98,High,1,1,0,4.5,19,24,6.2,shop_delivery
9.51,2615.84,Medium,1,1,0,3.5,8,34,5.7,pickup
1.95,1091.41,High,1,1,0,2.6,22,4,2.1,shop_delivery
2.63,783.18,Low,0,1,1,4.0,16,39,0.0,pickup
8.57,2783.19,Medium,0,1,1,4.6,28,37,0.0,digibazaar_delivery
7.53,128.69,High,1,1,0,3.3,19,0,3.1,pickup
0.41,1452.09,Low,0,1,0,2.7,25,26,0.0,pickup
3.94,2287.74,Medium,1,0,0,4.6,30,14,6.1,shop_delivery
9.3,65.93,Low,1,1,1,3.9,30,6,3.5,pickup
5.01,955.97,High,0,1,0,3.8,10,26,0.0,pickup
9.78,771.96,Low,0,1,1,2.8,16,18,0.0,pickup
4.58,1092.95,Low,0,0,1,2.7,17,12,0.0,digibazaar_delivery
1.01,397.71,High,0,1,1,3.0,5,17,0.0,digibazaar_delivery
13.95,2338.47,Medium,0,1,0,3.6,30,35,0.0,pickup
14.02,242.97,Low,1,0,0,2.7,27,31,7.6,shop_delivery
5.72,1415.1,Medium,0,0,1,2.6,29,31,0.0,digibazaar_delivery
6.19,2607.28,Low,1,1,0,4.0,30,10,2.8,pickup
11.07,875.79,Medium,1,1,1,4.0,29,33,4.6,digibazaar_delivery
13.69,1136.79,Low,1,1,1,3.7,25,12,2.0,pickup
14.65,762.52,High,1,1,0,3.4,24,36,4.5,pickup
12.48,639.06,Medium,1,0,0,4.9,21,7,3.1,shop_delivery
13.51,458.75,High,1,1,0,3.4,16,46,5.5,pickup
13.84,747.84,Low,1,0,0,3.5,8,15,7.1,shop_delivery
13.0,1932.29,Medium,0,1,1,3.7,5,23,0.0,digibazaar_delivery
8.27,1982.17,High,0,0,1,3.5,12,9,0.0,digibazaar_delivery
10.04,1598.51,Low,1,0,0,4.2,29,1,3.4,shop_delivery
9.36,1366.22,Medium,1,1,1,2.6,12,45,5.1,digibazaar_delivery
12.75,691.3,Low,1,1,0,3.2,15,42,5.9,pickup
12.38,2879.24,Low,1,1,1,3.6,26,38,2.6,pickup
12.59,896.76,High,0,0,1,3.7,5,46,0.0,digibazaar_delivery
14.79,848.64,Medium,1,0,0,3.9,8,47,5.7,shop_delivery
13.16,1363.91,Medium,0,1,0,2.9,14,48,0.0,pickup
0.91,2623.56,Medium,1,1,1,3.8,20,38,5.6,digibazaar_delivery
13.96,2018.85,Medium,1,0,1,2.8,5,44,3.2,digibazaar_delivery
0.37,1454.72,High,1,0,0,4.2,14,42,3.3,shop_delivery
3.21,2030.85,Low,0,0,1,4.8,15,40,0.0,digibazaar_delivery
14.95,2654.04,High,1,1,1,3.6,27,11,2.2,digibazaar_delivery
13.67,2632.06,Medium,0,1,1,3.3,6,22,0.0,digibazaar_delivery
13.84,1941.93,Low,0,0,1,4.4,19,21,0.0,digibazaar_delivery
3.9,554.19,Medium,0,1,0,3.1,21,33,0.0,pickup
12.45,1958.1,Medium,0,1,0,3.9,20,36,0.0,pickup
2.77,2902.52,Medium,1,1,0,4.2,24,45,3.6,shop_delivery
1.0,2602.22,Medium,0,1,1,4.1,23,41,0.0,digibazaar_delivery
10.14,2807.69,Medium,0,0,1,3.6,26,21,0.0,digibazaar_delivery
7.88,1402.31,Low,1,1,1,4.9,30,11,4.8,pickup
12.68,1919.46,Low,0,1,1,2.7,8,42,0.0,pickup
2.5,2183.28,High,1,0,0,4.5,15,44,3.1,shop_delivery
14.44,2802.41,Low,1,1,1,3.4,18,14,5.0,pickup
4.63,967.94,High,0,1,1,3.5,30,2,0.0,digibazaar_delivery
13.32,55.79,High,1,0,0,2.8,16,35,4.2,shop_delivery
0.56,1338.0,Medium,1,0,1,4.4,24,14,4.9,digibazaar_delivery
8.66,417.64,Medium,0,1,0,3.2,16,36,0.0,pickup
9.55,2110.3,Low,1,1,1,2.8,19,15,2.4,pickup
1.56,736.63,Low,0,0,1,4.2,29,11,0.0,digibazaar_delivery
9.34,1068.12,Medium,0,0,1,3.2,15,36,0.0,digibazaar_delivery
11.31,2517.62,Low,1,0,1,4.0,11,9,4.5,digibazaar_delivery
7.66,1390.2,Low,0,0,1,2.7,11,37,0.0,digibazaar_delivery
11.27,1458.6,Medium,0,0,1,2.6,21,45,0.0,digibazaar_delivery
0.78,880.88,High,0,1,1,3.8,21,20,0.0,digibazaar_delivery
3.87,696.0,Low,0,0,1,3.3,20,28,0.0,digibazaar_delivery
8.83,1815.05,Medium,1,0,0,4.3,5,11,2.7,shop_delivery
7.25,2236.83,Medium,1,0,1,3.0,22,38,2.7,digibazaar_delivery
3.29,2077.71,High,0,1,1,3.0,13,50,0.0,digibazaar_delivery
6.92,531.75,High,0,1,1,4.9,10,22,0.0,digibazaar_delivery
5.99,2761.75,Medium,0,0,1,3.9,30,19,0.0,digibazaar_delivery
6.81,849.69,High,1,1,1,4.8,18,26,6.7,digibazaar_delivery
6.34,1542.44,Low,1,1,0,2.9,12,8,6.3,pickup
9.97,1018.57,Low,1,1,0,3.5,7,31,4.8,pickup
10.37,515.72,Medium,0,0,1,3.4,30,1,0.0,digibazaar_delivery
8.55,2431.52,Low,1,1,1,3.3,26,2,3.4,pickup
5.61,974.29,Medium,0,0,1,4.4,17,29,0.0,digibazaar_delivery
5.37,624.39,High,0,0,1,2.6,19,42,0.0,digibazaar_delivery
12.75,691.86,High,1,1,1,4.6,9,7,3.1,digibazaar_delivery
11.12,269.7,High,1,0,0,4.3,11,0,6.9,shop_delivery
13.18,2411.4,Low,0,0,1,4.0,21,20,0.0,digibazaar_delivery
0.99,1493.78,Low,0,0,1,4.2,14,35,0.0,digibazaar_delivery
0.38,1646.41,High,0,1,1,4.8,26,34,0.0,digibazaar_delivery
13.46,2378.87,Medium,0,1,1,3.5,13,26,0.0,digibazaar_delivery
5.89,1457.25,High,0,1,0,3.1,9,46,0.0,pickup
2.53,2170.07,High,1,1,1,3.3,16,50,3.2,digibazaar_delivery
12.88,2562.26,Medium,1,1,0,3.5,16,44,6.8,pickup
0.42,699.25,High,0,1,1,4.6,13,18,0.0,digibazaar_delivery
3.01,2850.33,High,1,1,1,3.1,6,15,5.4,digibazaar_delivery
3.86,2140.66,Medium,0,1,1,4.3,13,47,0.0,digibazaar_delivery
5.99,1022.06,Medium,0,1,1,2.9,19,21,0.0,digibazaar_delivery
13.58,250.12,Medium,1,1,1,2.9,5,44,2.6,digibazaar_delivery
7.54,2097.05,Medium,1,1,0,3.3,26,48,2.4,pickup
13.34,1559.41,Medium,0,1,1,4.4,6,47,0.0,digibazaar_delivery
8.26,2751.33,Medium,0,0,1,4.1,16,13,0.0,digibazaar_delivery
1.08,96.7,Medium,0,1,0,3.3,21,19,0.0,pickup
9.76,425.24,Medium,0,0,1,2.9,15,21,0.0,digibazaar_delivery
1.59,1911.33,Medium,0,0,1,4.0,27,31,0.0,digibazaar_delivery
0.52,1283.44,Low,0,1,1,4.1,24,28,0.0,pickup
5.15,2369.48,High,0,0,1,3.9,27,11,0.0,digibazaar_delivery
14.91,1143.87,Medium,0,1,1,3.3,12,1,0.0,digibazaar_delivery
14.71,1069.53,Low,0,1,0,3.5,19,5,0.0,pickup
9.11,1119.96,High,0,0,1,4.9,20,28,0.0,digibazaar_delivery
12.86,2278.58,High,0,0,1,3.2,15,30,0.0,digibazaar_delivery
7.73,2588.69,Medium,0,0,1,3.6,14,35,0.0,digibazaar_delivery
10.38,1033.3,Low,0,1,0,3.4,17,37,0.0,pickup
13.35,131.81,Medium,0,0,1,4.5,22,42,0.0,digibazaar_delivery
10.98,788.55,Low,0,0,1,4.4,5,6,0.0,digibazaar_delivery
14.95,1535.22,Low,0,1,0,4.9,27,5,0.0,pickup
7.66,1844.54,Medium,0,1,0,4.9,24,9,0.0,pickup
3.51,2788.57,Low,1,1,0,4.3,10,8,7.1,shop_delivery
4.59,2987.28,High,0,0,1,3.6,9,3,0.0,digibazaar_delivery
9.23,2404.83,High,1,0,0,3.4,8,11,6.5,shop_delivery
4.8,1694.14,High,0,0,1,4.5,8,41,0.0,digibazaar_delivery
14.51,149.42,Medium,0,1,0,4.3,11,19,0.0,pickup
8.12,2267.82,High,1,0,0,3.3,11,25,6.5,shop_delivery
11.62,2629.27,Low,0,0,1,3.5,18,22,0.0,digibazaar_delivery
13.88,2170.54,High,1,0,1,2.9,14,25,4.1,digibazaar_delivery
5.14,1892.22,Medium,0,0,1,5.0,10,12,0.0,digibazaar_delivery
8.57,745.05,Low,1,0,0,4.7,21,39,3.2,shop_delivery
10.7,1917.27,High,1,1,1,3.6,20,5,2.4,digibazaar_delivery
10.49,2248.56,Medium,0,1,0,4.7,14,15,0.0,pickup
12.48,191.15,High,1,0,0,4.7,6,21,5.0,shop_delivery
0.84,191.93,High,1,1,1,3.4,30,8,7.9,shop_delivery
3.73,1603.23,Low,1,1,1,4.9,14,24,3.1,pickup
5.17,1149.91,Medium,1,1,1,3.3,16,8,5.1,digibazaar_delivery
10.53,1059.63,Medium,0,1,0,4.4,13,12,0.0,pickup
12.45,1579.57,Medium,1,0,1,3.5,19,41,3.7,digibazaar_delivery
8.81,1597.43,Low,0,1,0,3.9,25,13,0.0,pickup
4.4,2443.91,Low,0,0,1,3.9,28,43,0.0,digibazaar_delivery
7.6,698.15,Low,1,0,0,2.6,10,40,7.0,shop_delivery
11.87,2018.22,Medium,0,0,1,3.9,14,48,0.0,digibazaar_delivery
7.8,1806.03,Medium,1,0,1,3.0,21,33,2.9,digibazaar_delivery
13.76,224.75,High,1,0,0,3.3,30,50,3.3,shop_delivery
5.63,2117.9,High,1,0,1,3.3,25,3,3.4,digibazaar_delivery
10.98,1515.79,Medium,1,0,1,3.9,14,36,6.3,digibazaar_delivery
1.53,797.84,Low,1,0,1,3.1,10,1,4.0,shop_delivery
8.74,1659.58,High,1,1,0,4.5,10,6,6.0,pickup
4.74,2838.55,High,1,1,0,3.7,20,43,5.9,shop_delivery
6.63,1210.02,Medium,1,1,1,4.9,30,32,2.8,digibazaar_delivery
5.46,2725.99,High,1,0,1,3.8,30,21,6.2,digibazaar_delivery
2.13,2685.69,High,0,0,1,4.6,24,44,0.0,digibazaar_delivery
8.43,1745.43,Medium,0,1,1,3.1,20,15,0.0,digibazaar_delivery
14.06,2730.55,Low,0,0,1,3.3,22,39,0.0,digibazaar_delivery
2.03,1813.62,High,1,0,0,3.4,8,3,5.8,shop_delivery
8.5,2108.66,Low,0,1,1,3.7,12,5,0.0,pickup
9.53,2065.83,High,0,0,1,5.0,10,27,0.0,digibazaar_delivery
3.96,2062.81,Medium,1,1,0,4.5,20,8,4.9,shop_delivery
7.5,2189.84,High,0,0,1,4.5,27,15,0.0,digibazaar_delivery
8.77,2322.99,Low,1,1,1,4.3,20,36,7.1,pickup
2.4,835.21,High,0,0,1,3.5,5,17,0.0,digibazaar_delivery
9.55,801.26,High,1,0,0,3.6,27,37,7.5,shop_delivery
6.8,2163.44,Low,0,1,0,2.8,24,36,0.0,pickup
13.44,2821.07,High,0,1,0,4.5,22,45,0.0,pickup
9.71,1798.14,High,1,0,0,2.5,29,26,7.0,shop_delivery
0.36,2810.99,Low,1,1,0,2.9,13,20,4.1,shop_delivery
10.12,458.1,Low,1,0,1,4.6,25,8,5.3,digibazaar_delivery
14.65,1643.14,Medium,0,0,1,4.7,5,17,0.0,digibazaar_delivery
2.48,1450.59,High,1,0,0,5.0,6,11,2.6,shop_delivery
9.27,1366.2,High,1,0,0,3.2,29,32,3.8,shop_delivery
6.37,119.53,Medium,1,1,0,4.8,12,41,3.5,shop_delivery
4.27,2917.67,Low,0,1,1,2.6,15,13,0.0,pickup
1.62,1185.61,Medium,0,1,1,4.5,19,36,0.0,digibazaar_delivery
12.89,369.78,Low,1,0,1,3.9,19,28,5.0,digibazaar_delivery
3.57,1276.52,Medium,1,0,1,4.5,30,13,4.2,digibazaar_delivery
7.21,2329.1,Medium,1,1,0,3.8,18,10,4.6,pickup
12.84,2505.22,High,1,0,1,3.1,27,36,6.2,digibazaar_delivery
13.06,1116.06,Medium,0,0,1,4.0,18,46,0.0,digibazaar_delivery
0.95,1768.29,Low,0,0,1,2.7,28,25,0.0,digibazaar_delivery
11.47,1793.62,Medium,0,0,1,4.3,15,29,0.0,digibazaar_delivery
8.85,238.95,High,1,0,0,3.1,9,9,7.1,shop_delivery
4.32,356.72,High,1,0,0,3.6,10,40,2.6,shop_delivery
12.84,2292.69,Low,0,1,0,4.4,14,42,0.0,pickup
6.95,2624.22,Medium,1,1,1,4.0,27,26,2.6,pickup
12.91,1641.35,Low,1,0,0,4.1,11,8,4.9,shop_delivery
1.98,1612.65,High,1,0,0,2.9,16,27,7.2,shop_delivery
7.58,2075.78,Medium,0,0,1,2.7,10,3,0.0,digibazaar_delivery
11.15,1507.69,Medium,1,0,0,3.0,21,1,7.7,shop_delivery
8.2,2663.11,Low,0,1,0,3.0,14,11,0.0,pickup
8.14,2785.84,Medium,0,1,0,4.8,24,17,0.0,pickup
0.12,164.96,Medium,0,0,1,2.9,25,11,0.0,digibazaar_delivery
12.68,2119.76,Low,0,0,1,4.7,10,28,0.0,digibazaar_delivery
5.03,2433.78,Low,1,1,1,3.0,12,38,7.6,shop_delivery
1.01,2156.66,High,0,1,1,4.5,6,37,0.0,digibazaar_delivery
14.84,1110.83,Low,0,0,1,3.2,26,48,0.0,digibazaar_delivery
4.16,1799.91,Low,1,1,1,4.0,16,21,6.9,shop_delivery
0.48,2630.64,High,0,1,0,3.4,15,44,0.0,pickup
6.11,1922.75,Low,0,0,1,4.2,22,43,0.0,digibazaar_delivery
13.07,1742.08,Medium,0,0,1,4.7,26,43,0.0,digibazaar_delivery
12.11,2067.73,High,1,0,1,2.5,6,9,7.2,digibazaar_delivery
6.2,2286.13,High,0,0,1,4.4,24,49,0.0,digibazaar_delivery
10.09,919.02,Low,0,0,1,4.5,8,29,0.0,digibazaar_delivery
7.52,2021.52,High,0,1,0,4.0,8,11,0.0,pickup
14.87,1596.38,Medium,0,0,1,4.3,5,47,0.0,digibazaar_delivery
8.78,673.09,High,0,0,1,2.8,29,48,0.0,digibazaar_delivery
9.07,348.59,Low,0,0,1,3.9,13,9,0.0,digibazaar_delivery
8.03,2826.71,Medium,0,0,1,4.7,13,30,0.0,digibazaar_delivery
6.83,1626.45,Medium,0,0,1,3.0,6,13,0.0,digibazaar_delivery
12.83,2559.32,Medium,0,1,1,4.9,29,36,0.0,digibazaar_delivery
3.14,2621.92,High,0,0,1,4.0,8,18,0.0,digibazaar_delivery
10.82,1845.21,High,0,0,1,3.7,15,40,0.0,digibazaar_delivery
9.42,707.75,High,1,0,1,3.4,20,18,5.4,digibazaar_delivery
9.59,2316.81,High,1,1,0,3.6,22,42,7.2,pickup
14.27,647.21,High,1,0,0,4.9,8,28,2.7,shop_delivery
8.14,2139.6,Low,0,1,0,2.8,26,0,0.0,pickup
6.99,929.83,High,1,1,1,4.2,23,25,5.8,digibazaar_delivery
10.94,1345.84,Medium,0,0,1,4.2,28,43,0.0,digibazaar_delivery
6.36,2277.83,Medium,0,1,1,4.3,30,37,0.0,digibazaar_delivery
13.43,869.58,High,1,1,1,3.6,14,18,3.7,digibazaar_delivery
6.55,1795.64,Medium,0,0,1,3.8,18,17,0.0,digibazaar_delivery
8.44,2182.49,Medium,1,1,1,4.2,19,6,2.5,digibazaar_delivery
12.76,1949.29,Medium,1,1,0,3.8,26,41,3.4,pickup
2.73,1133.84,Medium,0,0,1,4.5,9,48,0.0,digibazaar_delivery
0.72,898.67,High,0,0,1,3.1,21,44,0.0,digibazaar_delivery
8.92,698.09,High,0,1,1,4.2,14,35,0.0,digibazaar_delivery
1.73,2876.4,Low,1,0,1,4.9,28,8,5.6,shop_delivery
2.99,1260.46,Low,1,1,0,3.1,12,3,7.1,shop_delivery
3.48,76.15,Low,1,1,1,3.4,27,13,2.9,pickup
11.9,2898.58,High,1,1,0,4.5,17,46,4.9,pickup
10.43,1501.88,Medium,0,0,1,3.9,13,18,0.0,digibazaar_delivery
7.53,2270.56,Medium,0,1,0,3.0,18,28,0.0,pickup
8.04,1779.06,High,0,0,1,3.5,27,11,0.0,digibazaar_delivery
9.88,2538.27,Medium,1,1,0,4.2,13,2,5.2,pickup
1.74,1322.4,Medium,1,0,1,3.9,11,21,3.3,digibazaar_delivery
0.56,724.1,High,0,1,0,4.6,29,9,0.0,pickup
5.75,447.51,Medium,0,1,0,4.6,14,33,0.0,pickup
2.12,2426.36,Low,1,0,1,2.9,10,9,3.7,shop_delivery
10.76,231.98,Medium,1,1,0,3.7,7,43,3.0,pickup
7.12,1331.26,Low,0,1,1,3.7,15,2,0.0,pickup
5.13,1851.18,Low,1,0,0,3.3,19,6,5.1,shop_delivery
6.51,841.54,Medium,0,1,1,3.9,7,28,0.0,digibazaar_delivery
6.75,2310.42,Medium,0,0,1,3.3,10,13,0.0,digibazaar_delivery
3.89,950.88,High,0,0,1,4.5,27,45,0.0,digibazaar_delivery
9.85,1263.8,Low,0,0,1,4.3,11,25,0.0,digibazaar_delivery
9.34,882.36,High,0,0,1,4.1,25,18,0.0,digibazaar_delivery
3.67,2115.61,Medium,0,1,0,3.0,8,4,0.0,pickup
5.15,932.4,Medium,0,1,0,4.7,30,26,0.0,pickup
4.94,2135.84,High,0,1,0,3.4,16,44,0.0,pickup
5.55,1183.92,High,0,0,1,3.0,24,4,0.0,digibazaar_delivery
5.84,1655.77,Low,0,0,1,3.5,25,24,0.0,digibazaar_delivery
5.06,807.57,High,1,1,1,3.4,12,44,3.4,digibazaar_delivery
7.41,2611.61,Medium,0,0,1,4.1,21,40,0.0,digibazaar_delivery
8.26,1423.68,High,0,1,1,2.6,30,47,0.0,digibazaar_delivery
0.61,861.86,High,1,0,1,3.0,15,33,4.5,digibazaar_delivery
0.54,1042.62,Medium,1,0,1,3.1,7,42,3.7,digibazaar_delivery
10.18,1060.45,High,0,0,1,3.1,29,39,0.0,digibazaar_delivery
2.29,74.31,Medium,0,0,1,3.6,21,13,0.0,digibazaar_delivery
14.22,2900.93,High,0,0,1,4.0,24,30,0.0,digibazaar_delivery
5.07,401.07,Medium,0,0,1,3.3,27,16,0.0,digibazaar_delivery
6.53,254.51,Low,1,0,1,4.4,23,3,2.6,digibazaar_delivery
10.48,1426.03,High,1,1,0,3.6,12,12,4.6,pickup
7.43,1907.66,Medium,0,0,1,4.6,17,26,0.0,digibazaar_delivery
2.31,2341.42,Low,1,0,0,3.2,6,7,3.2,shop_delivery
12.24,1511.45,Low,0,0,1,2.7,19,44,0.0,digibazaar_delivery
4.23,457.83,High,1,1,1,4.8,18,37,2.5,digibazaar_delivery
11.3,1100.73,Low,0,1,0,2.7,6,11,0.0,pickup
13.78,1618.36,Low,1,0,0,4.1,11,46,7.0,shop_delivery
10.16,2708.24,High,0,0,1,4.4,12,3,0.0,digibazaar_delivery
4.48,2197.25,Low,0,0,1,2.8,15,23,0.0,digibazaar_delivery
0.85,2207.28,Medium,0,1,1,2.9,28,27,0.0,digibazaar_delivery
7.12,2734.74,High,1,1,0,4.1,20,20,5.6,pickup
1.97,378.7,Low,0,1,0,3.8,24,27,0.0,pickup
12.86,1196.28,Medium,0,0,1,4.3,28,16,0.0,digibazaar_delivery
14.89,1238.86,Low,0,0,1,4.0,16,42,0.0,digibazaar_delivery
3.15,1129.01,Low,0,0,1,4.1,22,5,0.0,digibazaar_delivery
8.32,2163.04,Low,0,0,1,3.0,20,40,0.0,digibazaar_delivery
6.04,2709.21,High,0,1,0,2.5,28,7,0.0,pickup
10.36,824.85,Low,1,0,0,4.1,29,23,4.7,shop_delivery
8.28,2228.81,Low,0,1,1,2.9,16,16,0.0,pickup
7.27,782.39,Medium,0,0,1,4.8,17,31,0.0,digibazaar_delivery
7.5,213.65,Low,0,0,1,4.6,7,21,0.0,digibazaar_delivery
10.54,2424.68,Medium,0,0,1,2.7,29,39,0.0,digibazaar_delivery
2.82,748.95,High,1,0,1,3.3,5,10,3.8,digibazaar_delivery
12.69,372.76,Low,0,0,1,3.0,14,28,0.0,digibazaar_delivery
6.63,2964.31,Medium,1,1,0,3.1,15,46,3.1,pickup
14.41,1945.33,Medium,0,0,1,3.5,5,21,0.0,digibazaar_delivery
1.28,460.91,Medium,0,1,1,3.9,27,13,0.0,digibazaar_delivery
13.65,2174.16,Low,1,1,0,4.1,16,46,4.4,shop_delivery
9.66,403.81,Low,0,0,1,3.2,7,24,0.0,digibazaar_delivery
11.15,1514.53,Medium,0,0,1,2.6,25,19,0.0,digibazaar_delivery
9.83,833.36,Low,0,1,1,3.5,10,15,0.0,pickup
0.1,1928.37,High,0,0,1,3.6,10,46,0.0,digibazaar_delivery
12.57,2787.57,High,0,1,0,4.1,8,12,0.0,pickup
10.22,1039.72,High,0,0,1,3.6,9,45,0.0,digibazaar_delivery
14.94,653.49,High,0,0,1,4.6,29,14,0.0,digibazaar_delivery
9.43,2419.99,Medium,0,0,1,4.6,8,40,0.0,digibazaar_delivery
2.73,2541.94,Medium,1,1,1,4.7,8,24,5.8,digibazaar_delivery
9.43,257.17,Low,0,1,1,4.0,15,16,0.0,pickup
14.87,167.29,Low,1,1,1,4.7,8,4,5.2,pickup
1.76,1181.96,Low,1,1,0,3.1,25,31,6.8,shop_delivery
4.47,338.0,High,0,1,0,2.9,9,12,0.0,pickup
10.84,528.33,Low,1,1,1,2.7,8,47,3.3,pickup
7.74,834.36,High,1,0,1,3.4,18,9,6.6,digibazaar_delivery
3.19,182.77,Medium,0,0,1,3.3,6,29,0.0,digibazaar_delivery
4.33,1882.41,Low,0,1,0,3.2,24,9,0.0,pickup
10.2,1883.88,High,1,0,0,3.8,25,36,5.0,shop_delivery
0.72,1129.14,Medium,0,1,0,4.7,28,37,0.0,pickup
7.54,631.48,High,0,1,0,2.7,12,18,0.0,pickup
3.21,467.06,High,0,1,1,4.1,14,19,0.0,digibazaar_delivery
1.34,1718.34,Low,0,1,0,3.2,18,16,0.0,pickup
8.07,1467.57,High,1,0,0,2.6,26,0,6.2,shop_delivery
3.56,2654.79,High,0,1,1,2.6,25,48,0.0,digibazaar_delivery
5.47,1068.82,Low,0,1,0,4.8,9,5,0.0,pickup
8.79,2503.9,Low,1,0,1,3.6,6,13,5.1,digibazaar_delivery
5.45,576.27,Low,0,1,0,4.6,23,8,0.0,pickup
11.41,2602.64,High,1,1,1,4.4,29,28,2.5,digibazaar_delivery
0.21,1726.51,Low,1,0,0,3.0,8,18,7.1,shop_delivery
7.33,1526.13,Low,1,0,1,4.6,18,38,6.1,digibazaar_delivery
4.09,1095.4,High,1,1,0,2.8,11,49,8.0,shop_delivery
1.6,675.94,Low,0,0,1,2.8,9,32,0.0,digibazaar_delivery
11.38,479.34,Medium,0,0,1,3.1,29,45,0.0,digibazaar_delivery
4.83,521.43,Medium,0,1,1,4.5,17,19,0.0,digibazaar_delivery
7.66,2770.18,High,0,0,1,3.4,27,37,0.0,digibazaar_delivery
1.56,1725.99,Low,0,1,1,5.0,9,20,0.0,pickup
4.19,2030.81,Medium,1,0,1,3.1,7,16,3.1,digibazaar_delivery
7.41,2325.82,High,1,1,1,3.9,17,32,6.2,digibazaar_delivery
6.78,223.53,High,1,0,0,3.3,18,10,6.6,shop_delivery
14.08,2975.18,Low,0,1,1,3.8,5,42,0.0,pickup
4.33,2484.01,Low,0,0,1,4.6,16,40,0.0,digibazaar_delivery
8.48,779.49,High,0,0,1,3.5,15,30,0.0,digibazaar_delivery
7.34,1510.26,Medium,0,0,1,4.3,10,9,0.0,digibazaar_delivery
6.73,2745.97,Medium,1,0,0,2.8,30,46,2.9,shop_delivery
14.67,244.39,High,0,0,1,4.3,19,21,0.0,digibazaar_delivery
14.73,1221.39,Medium,0,1,1,3.2,11,22,0.0,digibazaar_delivery
2.42,2239.18,High,0,1,0,3.4,17,31,0.0,pickup
7.26,2682.13,High,0,0,1,2.8,19,28,0.0,digibazaar_delivery
2.0,2517.2,High,1,0,0,2.6,14,19,3.9,shop_delivery
3.9,2968.2,High,0,1,0,4.3,30,21,0.0,pickup
2.55,2621.71,Low,0,0,1,3.0,7,8,0.0,digibazaar_delivery
5.36,572.86,Medium,0,1,0,2.9,5,3,0.0,pickup
3.32,2488.98,Medium,1,0,1,3.7,14,43,5.2,digibazaar_delivery
3.68,2247.3,High,1,1,0,2.7,21,12,2.4,pickup
6.47,70.92,Medium,1,1,1,2.6,27,33,7.9,digibazaar_delivery
9.39,592.01,High,0,1,1,3.0,13,6,0.0,digibazaar_delivery
13.36,2520.31,High,0,0,1,4.5,15,10,0.0,digibazaar_delivery
9.42,816.04,Medium,1,0,1,3.4,16,2,5.1,digibazaar_delivery
7.86,2615.6,Low,0,0,1,3.4,14,1,0.0,digibazaar_delivery
11.59,2048.24,High,0,0,1,4.9,13,48,0.0,digibazaar_delivery
4.21,2396.35,Medium,1,1,0,2.8,8,29,7.7,shop_delivery
9.75,2962.63,Low,0,1,0,3.5,20,22,0.0,pickup
14.97,500.38,High,0,0,1,4.2,25,23,0.0,digibazaar_delivery
13.74,1465.27,Medium,1,1,0,4.9,6,24,7.9,pickup
